	gid	gname	Strata	Module	ModuleDesc
24337	PL11561	ud11-2	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24338	PL11563	unchar-4965	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24339	PL11593	unchar-19538	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24340	PL11606	unchar-13099	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24341	PL11613	unchar-4091	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24342	PL11617	unchar-4093	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24343	PL11622	unchar-20082	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24344	PL11638	unchar-14508	Bilateria	brown2	blastula_gastrula_pluteus_not_prism
24345	PL11654	tbb-7	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24346	PL11666	unchar-6844	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24347	PL11687	unchar-14010	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24348	PL11692	unchar-4980	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24349	PL11782	unchar-22337	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24350	PL11784	unchar-21625	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24351	PL11786	unchar-21623	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24352	PL11811	sp30l	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24353	PL11819	-	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24354	PL11821	unchar-11786	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24355	PL11827	vps37ha	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24356	PL11867	unchar-23872	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24357	PL11884	-	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24358	PL11891	unchar-9996	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24359	PL11919	mcts1	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24360	PL11925	plrg1-3	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24361	PL11991	unchar-9497	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24362	PL11995	fatl2	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24363	PL12013	unchar-16133	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24364	PL12023	unchar-7832	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24365	PL12024	-	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24366	PL12042	trpl-2	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24367	PL12050	pol3-14	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24368	PL12051	thap5-1	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24369	PL12053	cadherin-1	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24370	PL12074	ud19-2	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24371	PL12087	sug	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24372	PL12089	lrp4-8	Echinoidea	brown2	blastula_gastrula_pluteus_not_prism
24373	PL12135	tdrd3l	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24374	PL12154	unchar-3128	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24375	PL12155	st8sia3-1	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24376	PL12169	unchar-5858	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24377	PL12182	pdgfr-1	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24378	PL12190	unchar-15783	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24379	PL12207	unchar-19987	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24380	PL12215	trpc5-2	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24381	PL12223	rtjk-73	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24382	PL12233	rfc3	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24383	PL12235	cyci	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24384	PL12248	-	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24385	PL12254	pol3-56	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24386	PL12263	cltr1	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24387	PL12278	unchar-10001	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24388	PL12279	unchar-10000	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24389	PL12296	p19	Eleutherozoa	brown2	blastula_gastrula_pluteus_not_prism
24390	PL12301	ud2c1-3	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24391	PL12319	etfdh	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24392	PL12330	yrd6-49	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24393	PL12335	tatd2-3	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24394	PL12338	unchar-9708	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24395	PL12347	unchar-11054	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24396	PL12355	tc1a-13	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24397	PL12391	vegf3	Ambulacraria	brown2	blastula_gastrula_pluteus_not_prism
24398	PL12408	unchar-4879	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24399	PL12413	unchar-13876	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24400	PL12437	unchar-20334	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24401	PL12448	sak	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24402	PL12462	unchar-24113	Bilateria	brown2	blastula_gastrula_pluteus_not_prism
24403	PL12484	122c	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24404	PL12489	pol3-16	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24405	PL12530	-	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24406	PL12542	unchar-9184	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24407	PL12552	yrd6-1	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24408	PL12574	-	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24409	PL12576	unchar-18249	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24410	PL12581	-	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24411	PL12599	unchar-13593	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24412	PL12629	kidins220l	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24413	PL12644	gluld1-1	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24414	PL12650	elfa	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24415	PL12657	-	Echinoidea	brown2	blastula_gastrula_pluteus_not_prism
24416	PL12699	pol4-91	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24417	PL12729	solh	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24418	PL12739	cd97-1	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24419	PL12745	muc1	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24420	PL12755	rm28	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24421	PL12768	anl18	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24422	PL12775	npnt	Deuterostomia	brown2	blastula_gastrula_pluteus_not_prism
24423	PL12780	unchar-22137	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24424	PL12792	unchar-23162	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24425	PL12803	-	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24426	PL12822	-	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24427	PL12856	-	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24428	PL12879	sept6	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24429	PL12887	slc36a1-2	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24430	PL12908	unchar-7403	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24431	PL12917	nmbrl-4	Bilateria	brown2	blastula_gastrula_pluteus_not_prism
24432	PL12919	tmem185a	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24433	PL12943	unchar-20117	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24434	PL12972	pol4-20	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24435	PL12981	rwdd2b	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24436	PL12983	unchar-6499	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24437	PL12987	plrg1-2	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24438	PL13001	unchar-16015	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24439	PL13007	unchar-16017	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24440	PL13011	unchar-6975	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24441	PL13012	tri39-1	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24442	PL13017	unchar-6978	Bilateria	brown2	blastula_gastrula_pluteus_not_prism
24443	PL13057	unchar-18810	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24444	PL13078	plrg1-1	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24445	PL13097	unchar-6104	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24446	PL13105	-	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24447	PL13110	adcy10-2	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24448	PL13119	unchar-8191	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24449	PL13126	unchar-17214	Eleutherozoa	brown2	blastula_gastrula_pluteus_not_prism
24450	PL13128	unchar-17216	Eleutherozoa	brown2	blastula_gastrula_pluteus_not_prism
24451	PL13134	-	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24452	PL13169	unchar-4560	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24453	PL13170	unchar-13614	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24454	PL13171	unchar-13613	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24455	PL13172	pgbd4-9	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24456	PL13173	unchar-13612	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24457	PL13193	unchar-7305	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24458	PL13197	rtxe-24	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24459	PL13201	unchar-3164	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24460	PL13203	-	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24461	PL13204	unchar-3169	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24462	PL13219	unchar-23309	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24463	PL13227	unchar-6265	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24464	PL13241	unchar-15787	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24465	PL13243	unchar-15789	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24466	PL13276	unchar-4607	Bilateria	brown2	blastula_gastrula_pluteus_not_prism
24467	PL13277	-	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24468	PL13290	unchar-19480	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24469	PL13296	unchar-19474	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24470	PL13297	unchar-19475	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24471	PL13307	cp093	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24472	PL13317	unchar-19794	Bilateria	brown2	blastula_gastrula_pluteus_not_prism
24473	PL13322	unchar-16985	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24474	PL13326	chchd2	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24475	PL13333	ada-1	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24476	PL13347	rtbs-154	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24477	PL13351	mrc2-2	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24478	PL13358	hnmt-5	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24479	PL13392	pol3-69	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24480	PL13404	pol2-17	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24481	PL13423	rtjk-91	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24482	PL13426	yrd6-83	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24483	PL13495	unchar-2195	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24484	PL13504	ksr2-2	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24485	PL13552	-	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24486	PL13554	unchar-15162	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24487	PL13555	unchar-15161	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24488	PL13565	mmp16	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24489	PL13589	unc13dl	Bilateria	brown2	blastula_gastrula_pluteus_not_prism
24490	PL13659	sept4	Bilateria	brown2	blastula_gastrula_pluteus_not_prism
24491	PL13663	unchar-6426	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24492	PL13667	unchar-6424	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24493	PL13719	invs-1	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24494	PL13725	unchar-14823	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24495	PL13727	unchar-14822	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24496	PL13728	mot3-1	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24497	PL13734	invs-2	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24498	PL13739	pfd6	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24499	PL13775	unchar-156	Ambulacraria	brown2	blastula_gastrula_pluteus_not_prism
24500	PL13798	baip3	Bilateria	brown2	blastula_gastrula_pluteus_not_prism
24501	PL13804	dcst2-3	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24502	PL13814	unchar-11285	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24503	PL13825	nlrc3-1	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24504	PL13840	flot2	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24505	PL13841	unchar-22878	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24506	PL13869	iqcd	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24507	PL13872	unchar-5015	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24508	PL13903	unchar-21739	Bilateria	brown2	blastula_gastrula_pluteus_not_prism
24509	PL13904	cara7la	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24510	PL13916	ksr1	Echinozoa	brown2	blastula_gastrula_pluteus_not_prism
24511	PL13918	unchar-12460	Echinoidea	brown2	blastula_gastrula_pluteus_not_prism
24512	PL13920	unchar-21651	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24513	PL13938	unchar-6188	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24514	PL13940	unchar-15250	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24515	PL13944	svop-1	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24516	PL13947	yrd6-77	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24517	PL13957	paxillin	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24518	PL13967	unchar-8952	Bilateria	brown2	blastula_gastrula_pluteus_not_prism
24519	PL13989	wd66	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24520	PL13992	lorf2-28	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24521	PL13996	unchar-13359	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24522	PL14032	tbx2b	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24523	PL14036	unchar-24551	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24524	PL14065	pol3-13	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24525	PL14093	unchar-7007	Bilateria	brown2	blastula_gastrula_pluteus_not_prism
24526	PL14098	unchar-7005	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24527	PL14105	unchar-13963	Echinoidea	brown2	blastula_gastrula_pluteus_not_prism
24528	PL14145	unchar-2222	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24529	PL14174	plxdc2	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24530	PL14186	unchar-14855	Ambulacraria	brown2	blastula_gastrula_pluteus_not_prism
24531	PL14200	pol4-28	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24532	PL14213	-	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24533	PL14219	-	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24534	PL14227	mnt-2	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24535	PL14230	unchar-3071	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24536	PL14243	unchar-473	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24537	PL14247	rm50	Bilateria	brown2	blastula_gastrula_pluteus_not_prism
24538	PL14259	ppap2b	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24539	PL14275	c17orf85l	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24540	PL14285	gsda2	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24541	PL14287	lim1	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24542	PL14297	unchar-20382	Eleutherozoa	brown2	blastula_gastrula_pluteus_not_prism
24543	PL14303	-	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24544	PL14308	unchar-4618	Eleutherozoa	brown2	blastula_gastrula_pluteus_not_prism
24545	PL14330	unchar-13658	Bilateria	brown2	blastula_gastrula_pluteus_not_prism
24546	PL14352	-	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24547	PL14364	unchar-10083	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24548	PL14457	unchar-20026	Bilateria	brown2	blastula_gastrula_pluteus_not_prism
24549	PL14486	rtbs-18	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24550	PL14491	cfdp2-34	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24551	PL14517	unchar-10559	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24552	PL14520	unchar-1575	Ambulacraria	brown2	blastula_gastrula_pluteus_not_prism
24553	PL14532	tlr22-3	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24554	PL14544	hppd	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24555	PL14553	blm-2	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24556	PL14566	qprt-2	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24557	PL14577	unchar-4254	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24558	PL14588	unchar-18838	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24559	PL14612	-	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24560	PL14626	unchar-20720	Echinoidea	brown2	blastula_gastrula_pluteus_not_prism
24561	PL14643	unchar-10653	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24562	PL14673	unchar-23607	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24563	PL14736	unchar-23678	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24564	PL14744	lin1-22	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24565	PL14761	unchar-13050	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24566	PL14763	srfb1-2	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24567	PL14780	slc24a6-2	Bilateria	brown2	blastula_gastrula_pluteus_not_prism
24568	PL14788	unchar-1030	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24569	PL14823	unchar-23154	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24570	PL14828	unchar-23150	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24571	PL14836	unchar-10531	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24572	PL14850	ccd86	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24573	PL14879	unchar-23084	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24574	PL14898	rbm19	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24575	PL14911	unchar-12690	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24576	PL14931	unchar-23122	Ambulacraria	brown2	blastula_gastrula_pluteus_not_prism
24577	PL14938	rdh12-3	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24578	PL14959	pol5-11	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24579	PL14988	-	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24580	PL14989	rtjk-77	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24581	PL15023	rtxe-42	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24582	PL15026	unchar-13447	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24583	PL15031	unchar-4403	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24584	PL15032	rtbs-34	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24585	PL15062	unchar-10900	Echinoidea	brown2	blastula_gastrula_pluteus_not_prism
24586	PL15064	unchar-10917	Bilateria	brown2	blastula_gastrula_pluteus_not_prism
24587	PL15084	-	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24588	PL15088	unchar-18995	Bilateria	brown2	blastula_gastrula_pluteus_not_prism
24589	PL15101	unchar-2864	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24590	PL15129	ap3d1-3	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24591	PL15138	unchar-18314	Eleutherozoa	brown2	blastula_gastrula_pluteus_not_prism
24592	PL15141	nlrc3-3	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24593	PL15155	hnf1al	Bilateria	brown2	blastula_gastrula_pluteus_not_prism
24594	PL15181	ada-2	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24595	PL15191	unchar-11037	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24596	PL15207	unchar-4784	Bilateria	brown2	blastula_gastrula_pluteus_not_prism
24597	PL15211	cspg2-4	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24598	PL15222	slit3-4	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24599	PL15237	dcst2-1	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24600	PL15244	unchar-16521	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24601	PL15260	unchar-23026	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24602	PL15263	c3orf16l	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24603	PL15315	-	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24604	PL15344	-	Bilateria	brown2	blastula_gastrula_pluteus_not_prism
24605	PL15348	pkdcc-2	Bilateria	brown2	blastula_gastrula_pluteus_not_prism
24606	PL15387	pol2-24	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24607	PL15391	unchar-22272	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24608	PL15394	krba2	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24609	PL15395	unchar-22269	Echinodermata	brown2	blastula_gastrula_pluteus_not_prism
24610	PL15398	-	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24611	PL15425	aox-1	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24612	PL15431	unchar-2226	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24613	PL15440	unchar-4960	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
24614	PL15441	unchar-4959	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24615	PL15453	-	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24616	PL15455	unchar-728	Parliv	brown2	blastula_gastrula_pluteus_not_prism
24617	PL15456	unchar-20407	Eumetazoa	brown2	blastula_gastrula_pluteus_not_prism
