s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi
LOC585175	24370834	scaffold_12	10027	L_var_24004	8155894	chr16	11877
LOC586206	24408553	scaffold_12	10028	L_var_24003	8142256	chr16	11876
LOC586223	24430215	scaffold_12	10029	L_var_24002	8113327	chr16	11875
LOC588224	24434813	scaffold_12	10030	L_var_24001	8094381	chr16	11874
LOC588203	24460068	scaffold_12	10031	L_var_24000	8051326	chr16	11873
LOC105446240	24515208	scaffold_12	10032	L_var_23998	8027629	chr16	11872
LOC100890289	24544577	scaffold_12	10033	L_var_23997	7991017	chr16	11871
LOC115922877	24553633	scaffold_12	10034	L_var_23996	7978793	chr16	11870
LOC105446241	24589339	scaffold_12	10035	L_var_23994	7938685	chr16	11869
LOC575264	24662802	scaffold_12	10036	L_var_23993	7855836	chr16	11868
LOC588115	24691989	scaffold_12	10037	L_var_23992	7828789	chr16	11867
LOC763522	24696063	scaffold_12	10038	L_var_23991	7822285	chr16	11866
LOC100891577	24739970	scaffold_12	10040	L_var_23989	7733111	chr16	11864
LOC100891504	24769243	scaffold_12	10041	L_var_23987	7676328	chr16	11862
LOC579844	24780094	scaffold_12	10042	L_var_23986	7670015	chr16	11861
LOC575134	24847290	scaffold_12	10043	L_var_23984	7587398	chr16	11860
LOC100889698	24850395	scaffold_12	10044	L_var_23983	7582363	chr16	11859
LOC100889620	24887714	scaffold_12	10045	L_var_24075	11068330	chr16	11927
LOC100891211	24908213	scaffold_12	10046	L_var_24076	11074631	chr16	11928
LOC105446243	24929225	scaffold_12	10047	L_var_24077	11106584	chr16	11929
LOC100891129	24938364	scaffold_12	10048	L_var_24078	11129532	chr16	11930
LOC105444326	25058573	scaffold_12	10049	L_var_24080	11211641	chr16	11931
LOC100888378	25259635	scaffold_12	10050	L_var_24083	11335742	chr16	11933
LOC100888307	25302826	scaffold_12	10051	L_var_24084	11351605	chr16	11934
LOC589419	25399241	scaffold_12	10052	L_var_24085	11491525	chr16	11935
LOC575101	25479544	scaffold_12	10053	L_var_24087	11556256	chr16	11936
LOC578833	25531783	scaffold_12	10054	L_var_24089	11597207	chr16	11937
LOC593351	25552799	scaffold_12	10055	L_var_23786	2201518	chr16	11745
LOC579223	25557059	scaffold_12	10056	L_var_23725	462756	chr16	11707
LOC579106	25575611	scaffold_12	10057	L_var_23727	483741	chr16	11708
gpc	25614323	scaffold_12	10058	L_var_23728	507540	chr16	11709
LOC594691	25692059	scaffold_12	10059	L_var_23730	614007	chr16	11710
LOC574815	25814059	scaffold_12	10060	L_var_23731	753708	chr16	11711
LOC752343	25831068	scaffold_12	10061	L_var_23732	788084	chr16	11712
LOC763080	26001031	scaffold_12	10062	L_var_23736	1001284	chr16	11714
LOC590868	26033106	scaffold_12	10063	L_var_23737	1028648	chr16	11715
LOC587762	26113005	scaffold_12	10064	L_var_23738	1135661	chr16	11716
LOC100889064	26173503	scaffold_12	10065	L_var_23739	1176621	chr16	11717
LOC100888989	26227682	scaffold_12	10066	L_var_23740	1209043	chr16	11718
LOC100888918	26242341	scaffold_12	10067	L_var_23741	1225751	chr16	11719
LOC585932	26246373	scaffold_12	10068	L_var_23742	1230978	chr16	11720
LOC100892413	26288770	scaffold_12	10069	L_var_23783	2121222	chr16	11743
LOC575644	26389070	scaffold_12	10070	L_var_23755	1493158	chr16	11732
LOC115922732	26428516	scaffold_12	10071	L_var_23754	1460592	chr16	11730
LOC100892172	26433707	scaffold_12	10072	L_var_23753	1452612	chr16	11729
LOC575711	26488554	scaffold_12	10074	L_var_23842	4017411	chr16	11777
LOC100892761	26504683	scaffold_12	10075	L_var_23752	1427855	chr16	11728
LOC100888984	26579182	scaffold_12	10076	L_var_23901	5559565	chr16	11817
LOC105443534	26605063	scaffold_12	10077	L_var_23902	5575811	chr16	11818
LOC588746	26702970	scaffold_12	10080	L_var_23905	5811951	chr16	11819
LOC105440540	26754721	scaffold_12	10081	L_var_23906	5852173	chr16	11820
LOC115918541	26759430	scaffold_12	10082	L_var_23908	5899960	chr16	11821
LOC594288	26807804	scaffold_12	10083	L_var_23909	5921054	chr16	11822
LOC115922735	26953718	scaffold_12	10084	L_var_23850	4314449	chr16	11783
LOC115922737	26958131	scaffold_12	10085	L_var_23851	4332708	chr16	11784
LOC115918044	26996633	scaffold_12	10086	L_var_23852	4379397	chr16	11785
LOC115918542	27035316	scaffold_12	10088	L_var_23854	4398743	chr16	11786
LOC757077	27092051	scaffold_12	10089	L_var_24332	18780280	chr16	12076
LOC100893060	27112832	scaffold_12	10090	L_var_24333	18823783	chr16	12077
LOC580012	27129273	scaffold_12	10091	L_var_24336	18888042	chr16	12078
LOC100892843	27175874	scaffold_12	10092	L_var_24338	18950914	chr16	12079
LOC764822	27280349	scaffold_12	10093	L_var_24340	19104796	chr16	12080
LOC764816	27317243	scaffold_12	10094	L_var_24341	19149959	chr16	12081
LOC753705	27410958	scaffold_12	10095	L_var_23857	4474493	chr16	11788
LOC591341	27411106	scaffold_12	10096	L_var_23856	4467296	chr16	11787
LOC577151	27535870	scaffold_12	10097	L_var_23724	451616	chr16	11706
LOC577213	27554378	scaffold_12	10098	L_var_23723	444234	chr16	11705
LOC585399	27594700	scaffold_12	10099	L_var_23722	397747	chr16	11704
LOC753135	27679739	scaffold_12	10100	L_var_23721	367004	chr16	11703
LOC592447	27688593	scaffold_12	10101	L_var_23720	325593	chr16	11702
LOC592404	27708697	scaffold_12	10102	L_var_23719	304079	chr16	11701
LOC100888395	27867052	scaffold_12	10103	L_var_23718	297332	chr16	11700
LOC115922504	28027897	scaffold_12	10104	L_var_23717	241624	chr16	11699
LOC586496	28051845	scaffold_12	10106	L_var_23756	1493103	chr16	11731
LOC586516	28082538	scaffold_12	10107	L_var_23757	1534579	chr16	11733
LOC586547	28088014	scaffold_12	10108	L_var_23758	1544495	chr16	11734
LOC100890567	28130519	scaffold_12	10109	L_var_23807	2804581	chr16	11755
LOC100890645	28166900	scaffold_12	10110	L_var_23805	2752873	chr16	11754
LOC574684	28278898	scaffold_12	10111	L_var_23804	2733785	chr16	11753
LOC586824	28299450	scaffold_12	10112	L_var_23803	2731797	chr16	11752
LOC586803	28322339	scaffold_12	10113	L_var_23791	2449105	chr16	11749
LOC586784	28340603	scaffold_12	10114	L_var_23790	2434541	chr16	11748
LOC585096	28380576	scaffold_12	10115	L_var_23788	2241177	chr16	11747
LOC585122	28448420	scaffold_12	10116	L_var_23787	2214135	chr16	11746
LOC592782	28567135	scaffold_12	10117	L_var_24362	19923436	chr16	12092
LOC592796	28568416	scaffold_12	10118	L_var_24187	14525942	chr16	11993
LOC592465	28609689	scaffold_12	10119	L_var_24188	14596162	chr16	11994
LOC373503	28614359	scaffold_12	10120	L_var_24189	14612161	chr16	11995
LOC105446718	28629779	scaffold_12	10121	L_var_23927	6318080	chr16	11827
LOC105445960	28641185	scaffold_12	10123	L_var_23925	6314047	chr16	11826
LOC100889493	28669502	scaffold_12	10124	L_var_24193	14732619	chr16	11996
LOC576682	28683647	scaffold_12	10125	L_var_23988	7697553	chr16	11863
LOC105436985	28703963	scaffold_12	10126	L_var_24194	14750737	chr16	11997
LOC763836	28798266	scaffold_12	10127	L_var_24197	14836305	chr16	11998
LOC755635	28832398	scaffold_12	10128	L_var_24198	14860228	chr16	11999
LOC587080	28876195	scaffold_12	10129	L_var_24199	14925876	chr16	12000
LOC548624	28912547	scaffold_12	10130	L_var_24200	14983825	chr16	12001
LOC100888828	28951995	scaffold_12	10131	L_var_24201	14995461	chr16	12002
LOC100888565	28973666	scaffold_12	10132	L_var_24205	15060216	chr16	12004
LOC105444316	29088464	scaffold_12	10133	L_var_24209	15191553	chr16	12005
LOC574917	29124882	scaffold_12	10134	L_var_24210	15238120	chr16	12006
LOC100891300	29130670	scaffold_12	10135	L_var_24211	15251081	chr16	12007
LOC574779	29141604	scaffold_12	10136	L_var_24212	15256919	chr16	12008
LOC593422	29168208	scaffold_12	10137	L_var_24213	15285850	chr16	12009
LOC105440553	29251947	scaffold_12	10138	L_var_24214	15300169	chr16	12010
LOC105446107	29296476	scaffold_12	10139	L_var_24218	15447706	chr16	12013
LOC583000	29304003	scaffold_12	10140	L_var_24219	15456178	chr16	12014
LOC583024	29341389	scaffold_12	10141	L_var_24221	15521210	chr16	12015
LOC586785	29601967	scaffold_12	10143	L_var_24495	24003564	chr16	12146
LOC753421	29640336	scaffold_12	10144	L_var_24496	24044399	chr16	12147
LOC754297	29756001	scaffold_12	10145	L_var_24498	24121336	chr16	12148
LOC578371	29789406	scaffold_12	10146	L_var_24387	20515496	chr16	12105
LOC578433	29789678	scaffold_12	10147	L_var_24386	20514561	chr16	12104
LOC580843	29894342	scaffold_12	10148	L_var_23840	3902563	chr16	11776
LOC589574	30081354	scaffold_12	10149	L_var_24331	18773243	chr16	12075
LOC586751	30113511	scaffold_12	10150	L_var_24329	18702197	chr16	12074
LOC100893365	30205457	scaffold_12	10151	L_var_24327	18587160	chr16	12073
arc4	30246911	scaffold_12	10152	L_var_24325	18521206	chr16	12072
LOC592003	30333279	scaffold_12	10153	L_var_24324	18502220	chr16	12071
LOC593941	30333373	scaffold_12	10154	L_var_24323	18499834	chr16	12070
LOC579450	30413643	scaffold_12	10155	L_var_24322	18441998	chr16	12069
LOC100892371	30424195	scaffold_12	10156	L_var_24320	18390278	chr16	12068
LOC593892	30480309	scaffold_12	10157	L_var_24319	18347706	chr16	12067
LOC581430	30483197	scaffold_12	10158	L_var_24318	18279296	chr16	12066
LOC100891924	30497521	scaffold_12	10159	L_var_24317	18240726	chr16	12065
LOC586864	30528068	scaffold_12	10160	L_var_24314	18178118	chr16	12063
LOC100892417	30639603	scaffold_12	10161	L_var_24103	11976834	chr16	11949
LOC581673	30738641	scaffold_12	10162	L_var_24108	12083955	chr16	11952
LOC115922511	30762275	scaffold_12	10163	L_var_24110	12112763	chr16	11953
LOC581731	30776259	scaffold_12	10164	L_var_24111	12124943	chr16	11954
LOC587845	30859187	scaffold_12	10165	L_var_24114	12234304	chr16	11957
LOC115917883	31239233	scaffold_12	10166	L_var_24105	12026909	chr16	11950
LOC105447325	31329740	scaffold_12	10167	L_var_24112	12131923	chr16	11955
LOC764975	31344051	scaffold_12	10168	L_var_24113	12155174	chr16	11956
LOC115922778	31431184	scaffold_12	10169	L_var_24115	12264248	chr16	11958
LOC584406	31524933	scaffold_12	10170	L_var_24116	12276227	chr16	11959
LOC105446099	31581540	scaffold_12	10171	L_var_24118	12324316	chr16	11960
LOC584425	31618837	scaffold_12	10172	L_var_24119	12383576	chr16	11962
eif4a	31652110	scaffold_12	10173	L_var_24122	12411783	chr16	11963
LOC590941	31763496	scaffold_12	10174	L_var_24468	23159082	chr16	12138
LOC576331	31941730	scaffold_12	10175	L_var_24465	23102196	chr16	12136
LOC592476	31970108	scaffold_12	10176	L_var_24464	23058989	chr16	12135
LOC592454	31970154	scaffold_12	10177	L_var_24463	23054353	chr16	12134
LOC115918545	32203164	scaffold_12	10179	L_var_24436	22025471	chr16	12122
LOC100887960	32231888	scaffold_12	10180	L_var_24467	23155215	chr16	12137
LOC592314	32263674	scaffold_12	10181	L_var_24432	21892402	chr16	12121
LOC584659	32521562	scaffold_12	10182	L_var_23960	6958994	chr16	11849
LOC584905	33090793	scaffold_12	10185	L_var_23950	6792867	chr16	11842
LOC115922797	33090903	scaffold_12	10186	L_var_23951	6795203	chr16	11843
LOC100893182	33320748	scaffold_12	10187	L_var_23956	6919597	chr16	11847
LOC577816	33324457	scaffold_12	10188	L_var_23955	6899358	chr16	11846
LOC591674	33415483	scaffold_12	10189	L_var_23947	6718304	chr16	11841
LOC764645	33422330	scaffold_12	10190	L_var_23946	6709513	chr16	11840
LOC588791	33573966	scaffold_12	10192	L_var_23952	6811079	chr16	11844
LOC587097	33593151	scaffold_12	10193	L_var_23954	6853927	chr16	11845
LOC764559	33694096	scaffold_12	10194	L_var_23962	7003597	chr16	11850
LOC583375	33826736	scaffold_12	10196	L_var_23963	7049168	chr16	11851
LOC591720	33902266	scaffold_12	10197	L_var_23966	7112825	chr16	11852
LOC105436895	3337916	scaffold_12	9723	L_var_24897	5203374	chr17	12322
LOC115922794	32865626	scaffold_12	10184	L_var_25405	20683716	chr17	12567
LOC115922553	1844485	scaffold_12	9699	L_var_26453	22849729	chr18	13160
LOC115918540	26690873	scaffold_12	10079	L_var_27123	21086933	chr19	13515
LOC105445818	1342473	scaffold_19	10209	L_var_01799	62798509	chr1	900
LOC587922	6256607	scaffold_19	10288	L_var_00046	2322726	chr1	9
LOC115926216	8335082	scaffold_19	10327	L_var_02208	74986022	chr1	1095
LOC589894	13857910	scaffold_19	10408	L_var_00628	22178714	chr1	319
LOC585053	29532717	scaffold_19	10622	L_var_00614	21708932	chr1	309
LOC115925946	1185726	scaffold_19	10207	L_var_05170	72426738	chr2	2703
LOC100888604	13616076	scaffold_19	10405	L_var_02953	4133768	chr2	1606
LOC115926060	15357773	scaffold_19	10426	L_var_05138	71589212	chr2	2683
LOC586002	26691358	scaffold_19	10587	L_var_06720	37826853	chr3	3754
LOC580448	26718777	scaffold_19	10588	L_var_10610	20839372	chr5	5501
LOC115926014	8697939	scaffold_19	10333	L_var_11708	7984886	chr6	5902
LOC105446589	22730801	scaffold_19	10535	L_var_12882	46406317	chr6	6214
LOC115926158	25602134	scaffold_19	10566	L_var_14138	38088171	chr7	7068
LOC105446250	24486946	scaffold_19	10550	L_var_15068	22202349	chr8	7441
LOC115925845	22808659	scaffold_19	10536	L_var_15941	5302774	chr9	7692
LOC100888422	11283390	scaffold_19	10373	L_var_17703	24479366	chr10	8500
LOC115925835	18203140	scaffold_19	10455	L_var_17186	8332856	chr10	8176
LOC100888963	3565401	scaffold_19	10243	L_var_18963	24613649	chr11	9220
LOC105439273	21742250	scaffold_19	10517	L_var_19013	26092606	chr11	9241
LOC115925883	31699287	scaffold_19	10651	L_var_18275	4040312	chr11	8877
LOC115926160	25755571	scaffold_19	10568	L_var_19674	11430060	chr12	9590
LOC115925940	351868	scaffold_19	10198	L_var_20834	14010420	chr13	10269
LOC115926142	404539	scaffold_19	10199	L_var_20830	13932589	chr13	10267
LOC580097	461529	scaffold_19	10200	L_var_20826	13846058	chr13	10264
LOC762422	613619	scaffold_19	10201	L_var_20825	13842364	chr13	10263
LOC105440322	965015	scaffold_19	10202	L_var_20819	13448923	chr13	10259
LOC373285	966549	scaffold_19	10203	L_var_20818	13447968	chr13	10258
LOC757332	1010975	scaffold_19	10204	L_var_20816	13400064	chr13	10256
LOC115925897	1043024	scaffold_19	10205	L_var_20815	13381049	chr13	10255
LOC756993	1104433	scaffold_19	10206	L_var_20998	18612260	chr13	10311
LOC115925901	1306616	scaffold_19	10208	L_var_20823	13710872	chr13	10262
LOC115926163	1505206	scaffold_19	10210	L_var_20821	13508958	chr13	10261
LOC588204	1515314	scaffold_19	10211	L_var_20820	13494982	chr13	10260
LOC115918775	1580654	scaffold_19	10212	L_var_20817	13426017	chr13	10257
LOC581353	1748764	scaffold_19	10213	L_var_21021	19442634	chr13	10312
LOC115926174	1793757	scaffold_19	10214	L_var_21088	21500917	chr13	10336
LOC580824	1826746	scaffold_19	10215	L_var_21022	19479447	chr13	10313
LOC577797	1912127	scaffold_19	10216	L_var_21224	25454034	chr13	10379
LOC763581	2045680	scaffold_19	10217	L_var_20884	15329055	chr13	10278
LOC588913	2116184	scaffold_19	10218	L_var_21091	21544806	chr13	10337
LOC115926178	2142683	scaffold_19	10219	L_var_20877	15213994	chr13	10277
LOC100892966	2158861	scaffold_19	10220	L_var_20876	15189083	chr13	10276
LOC582258	2221922	scaffold_19	10221	L_var_21085	21428151	chr13	10335
LOC577573	2244580	scaffold_19	10222	L_var_21084	21407478	chr13	10334
LOC577443	2294390	scaffold_19	10223	L_var_21082	21345275	chr13	10333
LOC100892739	2302861	scaffold_19	10224	L_var_20862	14958842	chr13	10275
LOC100892305	2310694	scaffold_19	10225	L_var_21074	21244616	chr13	10331
LOC577312	2363445	scaffold_19	10226	L_var_21073	21189012	chr13	10330
LOC100892228	2385863	scaffold_19	10227	L_var_21068	21126565	chr13	10329
LOC752232	2447635	scaffold_19	10228	L_var_21067	21120730	chr13	10328
LOC756535	2549153	scaffold_19	10229	L_var_20986	18327166	chr13	10306
LOC586759	2596772	scaffold_19	10230	L_var_21201	24627094	chr13	10370
LOC577253	2641376	scaffold_19	10231	L_var_20984	18234348	chr13	10305
LOC115918792	2648021	scaffold_19	10232	L_var_21199	24565589	chr13	10369
LOC115925958	2654691	scaffold_19	10233	L_var_21194	24476061	chr13	10367
LOC115925959	2669665	scaffold_19	10234	L_var_20975	18099647	chr13	10304
LOC100888329	2717218	scaffold_19	10235	L_var_21189	24358329	chr13	10366
LOC593140	2789230	scaffold_19	10236	L_var_20972	17976768	chr13	10303
LOC100887902	2846850	scaffold_19	10237	L_var_21186	24255016	chr13	10364
LOC115918793	2874554	scaffold_19	10238	L_var_21185	24222598	chr13	10363
LOC105437802	2876635	scaffold_19	10239	L_var_21182	24184365	chr13	10362
LOC580428	2981969	scaffold_19	10240	L_var_21179	24053439	chr13	10361
LOC579943	3282621	scaffold_19	10241	L_var_21187	24310135	chr13	10365
LOC580251	3374827	scaffold_19	10242	L_var_20965	17862335	chr13	10302
LOC580611	3600023	scaffold_19	10244	L_var_20809	13164692	chr13	10250
LOC580734	3667578	scaffold_19	10245	L_var_20807	13105500	chr13	10249
LOC592385	3667804	scaffold_19	10246	L_var_20806	13085077	chr13	10248
LOC590725	3691116	scaffold_19	10247	L_var_20805	13041506	chr13	10247
LOC576458	3712801	scaffold_19	10248	L_var_20803	12982551	chr13	10245
LOC764318	3712874	scaffold_19	10249	L_var_20804	13017131	chr13	10246
LOC764303	3734036	scaffold_19	10250	L_var_20802	12946814	chr13	10244
LOC584560	3736945	scaffold_19	10251	L_var_20801	12941054	chr13	10243
LOC584584	3758556	scaffold_19	10252	L_var_20800	12909013	chr13	10242
LOC585505	3778680	scaffold_19	10253	L_var_20799	12879470	chr13	10241
LOC593477	3816249	scaffold_19	10254	L_var_20813	13309392	chr13	10253
LOC373228	3888868	scaffold_19	10255	L_var_20812	13266788	chr13	10252
LOC576440	3996842	scaffold_19	10256	L_var_21231	25705304	chr13	10382
LOC100888543	4019283	scaffold_19	10257	L_var_21032	19786228	chr13	10315
LOC115925970	4019296	scaffold_19	10258	L_var_21033	19805838	chr13	10316
LOC576297	4049749	scaffold_19	10259	L_var_21025	19684059	chr13	10314
LOC100890177	4176404	scaffold_19	10260	L_var_21261	26369433	chr13	10396
LOC592534	4198441	scaffold_19	10261	L_var_21262	26390604	chr13	10397
LOC756280	4249946	scaffold_19	10262	L_var_21226	25582546	chr13	10380
LOC767502	4473263	scaffold_19	10263	L_var_21264	26560846	chr13	10399
LOC587915	4561278	scaffold_19	10264	L_var_21265	26622933	chr13	10400
LOC105439735	4623034	scaffold_19	10265	L_var_21268	26720518	chr13	10402
LOC587736	4628373	scaffold_19	10266	L_var_21267	26697888	chr13	10401
LOC100891811	4676578	scaffold_19	10267	L_var_20928	16540839	chr13	10292
LOC582353	4700855	scaffold_19	10268	L_var_21144	22918974	chr13	10350
LOC592292	4701335	scaffold_19	10269	L_var_20930	16581185	chr13	10293
LOC100894146	5006551	scaffold_19	10270	L_var_20933	16837557	chr13	10294
LOC580263	5103584	scaffold_19	10271	L_var_21150	23338005	chr13	10351
LOC100889527	5250952	scaffold_19	10272	L_var_21153	23424639	chr13	10352
LOC593432	5308594	scaffold_19	10273	L_var_21155	23484186	chr13	10353
LOC100889720	5427042	scaffold_19	10274	L_var_21270	26797463	chr13	10403
LOC587532	5550904	scaffold_19	10275	L_var_21272	26858153	chr13	10405
LOC587557	5581093	scaffold_19	10276	L_var_21271	26814040	chr13	10404
LOC100889648	5697982	scaffold_19	10277	L_var_20926	16493477	chr13	10290
LOC589654	5725901	scaffold_19	10278	L_var_20922	16463625	chr13	10289
LOC584384	5730167	scaffold_19	10279	L_var_20921	16427829	chr13	10288
LOC752431	5765797	scaffold_19	10280	L_var_20920	16395399	chr13	10287
LOC115925905	5768624	scaffold_19	10281	L_var_21130	22693502	chr13	10349
LOC105443586	5794470	scaffold_19	10282	L_var_21114	22040915	chr13	10343
LOC584178	5804969	scaffold_19	10283	L_var_20910	15792363	chr13	10284
LOC583684	5867833	scaffold_19	10284	L_var_20911	15861610	chr13	10285
LOC105446115	6203511	scaffold_19	10285	L_var_21121	22377277	chr13	10344
LOC100891288	6219126	scaffold_19	10286	L_var_21123	22451012	chr13	10345
LOC587893	6239550	scaffold_19	10287	L_var_21124	22484988	chr13	10346
LOC100891221	6276208	scaffold_19	10289	L_var_20915	16218786	chr13	10286
LOC592952	6301366	scaffold_19	10290	L_var_21204	24700404	chr13	10372
LOC585943	6306803	scaffold_19	10291	L_var_21205	24718444	chr13	10373
LOC585921	6340601	scaffold_19	10292	L_var_20990	18418155	chr13	10307
LOC593219	6363053	scaffold_19	10293	L_var_20991	18424120	chr13	10308
LOC593247	6419789	scaffold_19	10294	L_var_21208	24784347	chr13	10374
LOC100891748	6449814	scaffold_19	10295	L_var_20993	18454479	chr13	10309
LOC105436432	6488773	scaffold_19	10296	L_var_20994	18494216	chr13	10310
BND	6512873	scaffold_19	10297	L_var_21214	24952429	chr13	10375
LOC590295	6517025	scaffold_19	10298	L_var_20795	12806518	chr13	10239
LOC590272	6565180	scaffold_19	10299	L_var_20797	12869405	chr13	10240
LOC100890484	6565208	scaffold_19	10300	L_var_20526	4121513	chr13	10118
